mpx5500_pressure_hpa,rh_temp_c,humidity_pct,lpl_signal,mpl_signal,spl_signal,ch4_conc_mol_m3,co2_conc_mol_m3,ch4_ppm,co2_ppm
2015.21,16.43,3.48,37290682,1465799,1219451,276.07060384650714,58552.541358622075,2.19489,465.52
2015.21,16.44,3.48,37294017,1465676,1228645,276.06107069260526,58550.51944690695,2.19489,465.52
2015.21,16.44,3.48,37294017,1465752,1223664,276.06107069260526,58550.51944690695,2.19489,465.52
2015.21,16.46,3.48,37295437,1465450,1229706,276.04200635983415,58546.47604236658,2.19489,465.52
2015.21,16.46,3.47,37294306,1465340,1229887,276.04200635983415,58546.47604236658,2.19489,465.52
2004.34,16.49,3.47,37297804,1465340,1230606,275.0226427507647,58330.27653018419,2.19489,465.52
2004.34,16.51,3.47,37299397,1465642,1230606,275.00365340858764,58326.249030596395,2.19489,465.52
1998.91,16.53,3.47,37293117,1465201,1230606,274.4898047438575,58217.26551415357,2.19489,465.52
2004.34,16.55,3.46,37297925,1465478,1233337,274.96568259002936,58318.19569969814,2.19489,465.52
2004.34,16.55,3.47,37302126,1465417,1232481,274.96568259002936,58318.19569969814,2.19489,465.52
2004.34,16.55,3.46,37300247,1465365,1236307,274.96568259002936,58318.19569969814,2.19489,465.52
1998.91,16.61,3.46,37300351,1465287,1233547,274.41402070058194,58201.19227684982,2.19489,465.52
1998.91,16.62,3.46,37299379,1465109,1239590,274.40455063740427,58199.18374621253,2.19489,465.52
1998.91,16.64,3.46,37306178,1465478,1235092,274.3856124717921,58195.16710079715,2.19489,465.52
1998.91,16.64,3.45,37309760,1465478,1242241,274.3856124717921,58195.16710079715,2.19489,465.52
2004.34,16.68,3.46,37312717,1465383,1236488,274.8423498131025,58292.03772626212,2.19489,465.52
1998.91,16.7,3.45,37308667,1465326,1236514,274.3288136560312,58183.1204903916,2.19489,465.52
1998.91,16.71,3.45,37311471,1465358,1245823,274.3193494728512,58181.11320685851,2.19489,465.52
2004.34,16.71,3.46,37316987,1465560,1237063,274.81390411347377,58286.004602920555,2.19489,465.52
2004.34,16.73,3.45,37316970,1465494,1237447,274.7949435846954,58281.98321444235,2.19489,465.52
1998.91,16.74,3.45,37317829,1465494,1237447,274.2909608410108,58175.092187174465,2.19489,465.52
2004.34,16.76,3.45,37317773,1465246,1239227,274.7665076966352,58275.9521720622,2.19489,465.52
1998.91,16.79,3.45,37322717,1465195,1239227,274.24365950955587,58165.059923225504,2.19489,465.52
1998.91,16.8,3.44,37326715,1465526,1239227,274.2342012008989,58163.05388563547,2.19489,465.52
1998.91,16.82,3.44,37328426,1465387,1240845,274.2152865406788,58159.042225540594,2.19489,465.52
1998.91,16.84,3.44,37332300,1465434,1249870,274.19637448946736,58155.03111879722,2.19489,465.52
1998.91,16.86,3.44,37332715,1465555,1249870,274.17746504672465,58151.02056529086,2.19489,465.52
1998.91,16.88,3.44,37332715,1465301,1251194,274.1585582119113,58147.010564907105,2.19489,465.52
1998.91,16.89,3.44,37338019,1465485,1244337,274.14910577230944,58145.00577210042,2.19489,465.52
2004.34,16.91,3.44,37338448,1465314,1245177,274.624416487387,58245.81567331775,2.19489,465.52
1998.91,16.93,3.43,37339769,1465440,1245177,274.11130253102806,58136.98798310812,2.19489,465.52
1998.91,16.96,3.43,37341212,1465450,1246440,274.0829569411624,58130.97609230984,2.19489,465.52
1998.91,16.97,3.43,37344544,1465296,1254402,274.07350971391367,58128.972405004846,2.19489,465.52
1998.91,16.98,3.43,37346726,1465561,1247531,274.06406313790586,58126.96885582327,2.19489,465.52
1998.91,17.0,3.43,37346726,1465227,1247531,274.04517193934385,58122.96217177324,2.19489,465.52
1998.91,17.0,3.43,37348760,1465396,1248176,274.04517193934385,58122.96217177324,2.19489,465.52
1998.91,17.04,3.43,37350677,1465365,1253300,274.0073973541495,58114.95046052588,2.19489,465.52
1998.91,17.05,3.42,37350677,1465456,1249726,273.9979553349436,58112.947877808416,2.19489,465.52
2004.34,17.07,3.42,37358416,1465326,1253671,274.47301442468296,58213.70441114516,2.19489,465.52
1998.91,17.07,3.43,37358019,1465497,1251404,273.9790732485722,58108.9431263869,2.19489,465.52
1998.91,17.1,3.43,37358799,1465241,1254097,273.95075499810724,58102.93703407409,2.19489,465.52
1998.91,17.12,3.42,37358799,1465592,1253568,273.9318794164076,58098.93366224552,2.19489,465.52
1998.91,17.15,3.42,37369574,1465356,1257078,273.90357092042933,58092.929638787486,2.19489,465.52
1998.91,17.17,3.42,37366504,1465371,1254750,273.88470184004075,58088.92764583909,2.19489,465.52
1998.91,17.19,3.41,37367195,1465346,1254560,273.8658353592362,58084.92620424332,2.19489,465.52
1998.91,17.2,3.41,37368510,1465346,1255363,273.85640309351004,58082.92569016706,2.19489,465.52
1998.91,17.21,3.42,37368510,1465564,1254426,273.8469714774784,58080.92531388623,2.19489,465.52
1998.91,17.25,3.41,37377348,1465511,1256942,273.80925150895536,58072.925186432534,2.19489,465.52
1998.91,17.25,3.41,37377100,1465562,1256942,273.80925150895536,58072.925186432534,2.19489,465.52
1998.91,17.29,3.41,37381173,1465462,1258646,273.7715419301771,58064.92726256715,2.19489,465.52
1998.91,17.3,3.4,37387917,1465674,1250535,273.76211615837707,58062.9281258048,2.19489,465.52
1998.91,17.33,3.4,37390902,1465601,1260630,273.7338427368515,58056.9315413798,2.19489,465.52
1998.91,17.34,3.4,37391021,1465728,1251289,273.7244195607444,58054.93295514478,2.19489,465.52
1998.91,17.36,3.41,37392233,1465608,1261912,273.70557515473007,58050.9361954494,2.19489,465.52
1998.91,17.37,3.4,37390967,1465628,1261612,273.69615392468893,58048.93802196064,2.19489,465.52
1993.48,17.39,3.4,37395251,1465587,1256568,273.1839162596192,57940.29618667811,2.19489,465.52
1998.91,17.4,3.4,37395709,1465678,1263023,273.667894125626,58042.944326759614,2.19489,465.52
1998.91,17.41,3.4,37395847,1465638,1262963,273.65847548940195,58040.94670340035,2.19489,465.52
1998.91,17.42,3.4,37403581,1465742,1261243,273.64905750146477,58038.94921753796,2.19489,465.52
1998.91,17.43,3.4,37402672,1465751,1260864,273.63964016174765,58036.951869158256,2.19489,465.52
1998.91,17.45,3.4,37402372,1465431,1260864,273.62080742670554,58032.95758479011,2.19489,465.52
1993.48,17.45,3.4,37399924,1465418,1267297,273.1275121475216,57928.33329001191,2.19489,465.52
1998.91,17.45,3.4,37402405,1465418,1266117,273.62080742670554,58032.95758479011,2.19489,465.52
1998.91,17.48,3.4,37407110,1465330,1273587,273.59256318411946,58026.96718900322,2.19489,465.52
1998.91,17.5,3.4,37407110,1465467,1267049,273.57373692826644,58022.97427882335,2.19489,465.52
1998.91,17.53,3.39,37407110,1465454,1274935,273.54550240195624,58016.985943787,2.19489,465.52
1993.48,17.55,3.39,37407110,1465362,1275877,273.03355703498374,57908.40610277764,2.19489,465.52
1998.91,17.58,3.39,37416916,1465269,1278521,273.498457806902,58007.00813173737,2.19489,465.52
1993.48,17.6,3.39,37423129,1465598,1270192,272.9866037147713,57898.447649449554,2.19489,465.52
1998.91,17.62,3.39,37424494,1465353,1270571,273.4608337799657,57999.02835278744,2.19489,465.52
1998.91,17.62,3.39,37423081,1465337,1271439,273.4608337799657,57999.02835278744,2.19489,465.52
1998.91,17.66,3.38,37423852,1465231,1279082,273.4232201031623,57991.05076902446,2.19489,465.52
1998.91,17.66,3.38,37425491,1465457,1272818,273.4232201031623,57991.05076902446,2.19489,465.52
1998.91,17.68,3.39,37430547,1465317,1281928,273.40441714472587,57987.06280005503,2.19489,465.52
1998.91,17.69,3.38,37435911,1465585,1281928,273.3950166352655,57985.06902124881,2.19489,465.52
1998.91,17.72,3.38,37437626,1465599,1278952,273.36681898511574,57979.08850737444,2.19489,465.52
1998.91,17.74,3.38,37437099,1465352,1275693,273.3480237828754,57975.10218343705,2.19489,465.52
1998.91,17.76,3.38,37438749,1465462,1276666,273.32923116496727,57971.11640761749,2.19489,465.52
1998.91,17.77,3.38,37443306,1465472,1277239,273.3198358249712,57969.123725216574,2.19489,465.52
1998.91,17.78,3.38,37444176,1465341,1277344,273.3104411308584,57967.13117980273,2.19489,465.52
1998.91,17.79,3.38,37447083,1465709,1277517,273.3010470825621,57965.1387713618,2.19489,465.52
1998.91,17.8,3.38,37450712,1465853,1273717,273.29165368001594,57963.14649987973,2.19489,465.52
1998.91,17.82,3.37,37449594,1465356,1273717,273.2728688119072,57959.16236773552,2.19489,465.52
1998.91,17.84,3.37,37450680,1465497,1273851,273.25408652599964,57955.17878325718,2.19489,465.52
1998.91,17.85,3.37,37451549,1465362,1280875,273.24469635120494,57953.18719635741,2.19489,465.52
1998.91,17.86,3.38,37456415,1465751,1281305,273.23530682176084,57951.19574633176,2.19489,465.52
1998.91,17.87,3.38,37460579,1465887,1273061,273.22591793760097,57949.20443316613,2.19489,465.52
1998.91,17.88,3.37,37460579,1465407,1281816,273.21652969865863,57947.213256846386,2.19489,465.52
1998.91,17.92,3.37,37460633,1465370,1273893,273.1789831937356,57939.249919744405,2.19489,465.52
1998.91,17.93,3.37,37465269,1465422,1273893,273.16959817988396,57937.259427442645,2.19489,465.52
1998.91,17.93,3.37,37465269,1465622,1284432,273.16959817988396,57937.259427442645,2.19489,465.52
1993.48,17.97,3.37,37465269,1465780,1280220,272.6396504193108,57824.86141136802,2.19489,465.52
1998.91,18.01,3.36,37477720,1465508,1287394,273.0945412769633,57921.34041125157,2.19489,465.52
1993.48,18.02,3.36,37479597,1465600,1288677,272.59283246924394,57814.93166905059,2.19489,465.52
1993.48,18.04,3.37,37483099,1465751,1288512,272.5741097910978,57810.96072693931,2.19489,465.52
1998.91,18.07,3.37,37485852,1465523,1291524,273.0382756617012,57909.40688874393,2.19489,465.52
1998.91,18.09,3.36,37487711,1465727,1291524,273.0195256084351,57905.43014057138,2.19489,465.52
1993.48,18.11,3.36,37487711,1465274,1291524,272.50860066631105,57797.06672415525,2.19489,465.52
1998.91,18.13,3.36,37492604,1465640,1291950,272.98203322645094,57897.47828254602,2.19489,465.52
1993.48,18.14,3.36,37497052,1465597,1300408,272.4805349653945,57791.114195741226,2.19489,465.52
1998.91,18.15,3.35,37497052,1465746,1294156,272.9632908966723,57893.50317246827,2.19489,465.52
1993.48,18.18,3.36,37505701,1465770,1305471,272.443123022242,57783.1793981995,2.19489,465.52
1993.48,18.2,3.36,37508750,1465861,1305471,272.4244209029338,57779.21281646631,2.19489,465.52
1998.91,18.21,3.36,37511084,1465689,1305532,272.90707934582866,57881.5811166255,2.19489,465.52
1993.48,18.24,3.35,37512248,1465689,1296888,272.38702436620946,57771.2812865145,2.19489,465.52
1998.91,18.26,3.35,37516236,1465841,1297553,272.86025406883994,57871.64982032191,2.19489,465.52
1998.91,18.28,3.35,37516236,1465738,1299149,272.84152845692154,57867.67825597916,2.19489,465.52
1993.48,18.3,3.35,37518293,1465716,1307738,272.3309488079251,57759.38807369175,2.19489,465.52
1998.91,18.32,3.35,37517734,1465680,1300102,272.8040849425348,57859.736762411245,2.19489,465.52
