elapsed_time,mpx5500_pressure_hpa,rh_temp_c,humidity_pct,k96_pressure_hpa,k96_pressure_filtered_hpa,ntc0_temp_c,ntc0_temp_filtered_c,ntc1_temp_c,ntc1_temp_filtered_c,lpl_signal,mpl_signal,spl_signal,lpl_signal_filtered,mpl_signal_filtered,spl_signal_filtered,mpl_conc,lpl_conc,spl_conc
00:00:03,38.45,13.25,0.00,3276.70,0.00,0.0000,12.8746,0.0000,12.6894,36614919,1453958,1105234,36569944.0000,1453321.0000,1095838.3750,-32768,-1108,1871
00:00:05,27.59,13.27,0.00,1059.40,0.00,13.1550,12.8916,12.9615,12.6979,36616326,1454021,1106293,36571392.0000,1453342.8750,1096165.1250,-32768,-1108,1871
00:00:08,33.02,13.29,0.00,1058.70,0.00,13.1550,12.9170,12.9615,12.7318,36622256,1453829,1109202,36577228.0000,1453342.8750,1097792.2500,-32768,-1108,1858
00:00:09,33.02,13.32,3.43,1057.80,0.00,13.1964,12.9339,13.0036,12.7318,36624698,1454060,1106615,36580120.0000,1453453.0000,1098068.0000,-32768,-1108,1856
00:00:11,27.59,13.34,3.42,1057.80,0.00,13.1964,12.9593,13.0287,12.7656,36627970,1454007,1111302,36584436.0000,1453503.2500,1099192.5000,-32768,-1108,1841
00:00:13,54.74,13.36,3.43,1056.40,0.00,13.1964,12.9761,13.0460,12.7826,36630324,1454092,1108979,36585872.0000,1453521.6250,1099498.3750,-32768,-1108,1831
00:00:14,65.60,13.39,3.44,3276.70,0.00,13.2601,12.9932,13.0668,12.7997,36630682,1453895,1108987,36585872.0000,1453554.0000,1100497.5000,-32768,-1108,1821
00:00:16,76.46,13.40,3.44,3276.70,0.00,13.2840,13.0107,13.0668,12.8261,36630682,1453780,1110794,36593116.0000,1453562.7500,1101277.3750,-32768,-1108,1804
00:00:18,81.89,13.43,3.46,3276.70,0.00,13.3189,13.0107,13.1344,12.8531,36647446,1454110,1109204,36597984.0000,1453602.6250,1102100.7500,-32768,-1108,1795
00:00:21,92.76,13.44,3.47,3276.70,0.00,13.3403,13.0107,13.1452,12.8531,36655246,1454150,1112825,36601428.0000,1453602.6250,1102100.7500,-32768,-1108,1779
00:00:23,92.76,13.49,3.48,3276.70,0.00,13.3705,13.0836,13.1750,12.8531,36655246,1454121,1112825,36606672.0000,1453679.5000,1103924.0000,-32768,-1108,1758
00:00:25,92.76,13.49,3.49,3276.70,0.00,13.3989,13.1113,13.2036,12.9173,36664120,1454163,1115070,36610128.0000,1453706.6250,1104808.0000,-32768,-1108,1748
00:00:26,103.62,13.53,3.49,3276.70,0.00,13.4168,13.1298,13.2213,12.9357,36666362,1454167,1115070,36615240.0000,1453749.6250,1105907.5000,-32768,-1108,1736
00:00:28,114.48,13.55,3.49,3276.70,0.00,13.4449,13.1575,13.2495,12.9632,36670832,1454172,1116587,36618640.0000,1453775.3750,1106763.5000,-32768,-1108,1723
00:00:29,125.34,13.56,3.50,3276.70,0.00,13.4559,13.1668,13.2601,12.9725,36668991,1453968,1117572,36620216.0000,1453775.3750,1107101.3750,-32768,-1108,1712
00:00:30,130.77,13.58,3.50,3276.70,0.00,13.4666,13.1761,13.2713,12.9818,36671770,1453988,1122650,36623476.0000,1453791.8750,1107901.5000,-32768,-1108,1704
00:00:33,147.06,13.59,3.51,3276.70,0.00,13.4893,13.1761,13.3048,13.0101,36681341,1454105,1118109,36623476.0000,1453810.5000,1109056.3750,-32768,-1108,1691
00:00:34,157.92,13.63,3.54,3276.70,0.00,13.5223,13.2237,13.3258,13.0292,36685919,1453931,1119426,36630496.0000,1453814.2500,1109380.5000,-32768,-1108,1691
00:00:36,163.35,13.63,3.55,3276.70,0.00,13.5430,13.2430,13.3468,13.0484,36691908,1453931,1120860,36636024.0000,1453839.3750,1110728.3750,-32768,-1108,1675
00:00:38,195.94,13.68,3.55,3276.70,0.00,13.5636,13.2624,13.3673,13.0484,36691908,1454198,1121523,36639712.0000,1453860.8750,1111390.1250,-32768,-1108,1664
00:00:40,223.09,13.70,3.56,3276.70,0.00,13.5868,13.2820,13.3673,13.0969,36691908,1453919,1121523,36645304.0000,1453855.8750,1112669.2500,-32768,-1108,1657
00:00:42,233.95,13.73,3.56,3276.70,0.00,13.6370,13.3221,13.4392,13.1269,36710683,1453842,1121523,36651256.0000,1453858.7500,1113793.7500,-32768,-1108,1646
